region,title,address,phone,score,open_time,comment1,comment2,comment3
台中,璞樹文旅 TREEART HOTEL,台中市西區民權路225巷8號,'0423058080',4.4,None,"房間環境 · 3.1
房客喜歡這裡的床舖，但有些人覺得房間不夠安靜 · 有些房客覺得這裡的浴室太小 · 有些房客覺得這裡的房間太小","位置 · 3.8
靠近市中心；附近有購物區 · 適合開車前往","服務與設施 · 4.1
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理和接待服務給予高度評價"
台中,嬉·行旅 Hotel Si,台中市西區民權路225巷8號,'0423058080',4.4,None,"房間環境 · 3.1
房客喜歡這裡的床舖，但有些人覺得房間不夠安靜 · 有些房客覺得這裡的浴室太小 · 有些房客覺得這裡的房間太小","位置 · 3.8
靠近市中心；附近有購物區 · 適合開車前往","服務與設施 · 4.1
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理和接待服務給予高度評價"
台中,藍天飯店 Blue Sky Hotel,台中市中區市府路38號,'0422230577',4.5,None,"房間環境 · 3.7
房客喜歡這裡寬敞的房間",位置 · 4.0,"服務與設施 · 3.4
房客對於這裡的接待人員給予高度評價 · 房客稱讚這裡的員工態度友善"
台中,台中威汀城市酒店,台中市大雅區民生路一段100號6樓,'0425680558',4.2,None,None,None,None
台中,台中李方艾美酒店,台中市中區建國路111號,None,4.2,None,None,None,None
台中,凝萃文旅 台中車站店,台中市中區綠川西街135號4樓,'0422205588',4.5,None,None,None,None
台中,薆悅酒店五權館,台中市北區五權路228號,'0422016111',4.5,None,"房間環境 · 4.0
房客喜歡這裡寬敞、乾淨且經過翻新整修的房間，但有些人覺得維護方面有待改善 · 房客稱讚這裡的浴室很寬敞","位置 · 3.0
附近有購物區、餐廳和酒吧 · 房客覺得停車場收費合理","服務與設施 · 4.2
房客稱讚這裡的員工態度友善又專業 · 房客喜愛這裡的健身房"
台中,縵和旅居,台中市中區民族路145號,'0422211077',4.9,None,None,None,None
台中,台中日月千禧酒店,台中市西屯區市政路77號,'0437056000',4.4,None,"房間環境 · 4.0
房客喜歡這裡乾淨的房間，但有些人覺得室內有些陳舊，維護方面也有待改善 · 房客喜歡這裡的床舖，但有些人覺得房間不夠安靜 · 房間有景觀，並設有小吧檯和簡易廚房","位置 · 4.2
房客覺得停車場收費合理 · 附近有觀光景點、餐廳和酒吧 · 靠近大眾運輸站和火車站","服務與設施 · 3.9
房客稱讚這裡的員工態度友善又專業 · 房客喜愛這裡的蒸氣室和健身房 · 會議空間"
台中,植光花園酒店 - SOF Hotel,台中市中區光復路52號,'0422230880',4.4,None,"房間環境 · 3.0
房客喜歡這裡的床舖，但有些人覺得房間不夠安靜 · 有些房客覺得這裡的房間太小且有些陳舊，維護方面也有待改善 · 有些房客覺得這裡的浴室太小","位置 · 3.8
靠近大眾運輸站和火車站 · 靠近市中心；附近有觀光景點、餐廳和酒吧 · 房客覺得停車場收費合理","服務與設施 · 4.3
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價，但有些人覺得管理和客房整理服務有待改善"
台中,碧根逢甲酒店,台中市西屯區福星路427號,'0424515828',4.1,None,"房間環境 · 3.0
有些房客覺得這裡的浴室太小，清潔方面也有待改善 · 有些房客覺得這裡的房間有些陳舊，維護方面也有待改善","位置 · 4.4
附近有購物區、觀光景點、餐廳和酒吧 · 房客覺得停車場收費合理","服務與設施 · 4.0
房客對於這裡的接待人員給予高度評價 · 洗衣服務"
台中,悅樂旅店·台中站前,None,None,None,None,None,None,None
台中,承億文旅 - 台中鳥日子,台中市西區忠明南路98號,'0423292266',3.9,None,"房間環境 · 2.4
有些房客覺得這裡的房間太小且有些陳舊，清潔和維護方面也有待改善 · 有些房客覺得這裡的浴室太小，清潔方面也有待改善","位置 · 2.9
附近有購物區和觀光景點 · 房客覺得停車場收費合理","服務與設施 · 3.2
房客稱讚這裡的員工態度友善"
台中,凝萃文旅 台中車站店,台中市中區綠川西街135號4樓,'0422205588',4.5,None,None,None,None
台中,圖格旅 TG Hostel,台中市中區成功路339號,'0422295653',3.9,None,"房間環境 · 3.1
有些房客覺得這裡的浴室太小 · 有些房客覺得這裡的維護方面有待改善","位置 · 4.5
附近有購物區、餐廳和酒吧 · 設有停車場",服務與設施 · 2.7
台中,富比世大飯店Forbes Hotel,台中市北區學士路181號,'0422058811',2.9,None,"房間環境 · 1.7
房客喜歡這裡寬敞的房間，但有些人覺得室內有些陳舊，清潔方面也有待改善 · 有些房客覺得這裡的浴室太小，清潔方面也有待改善","位置 · 4.0
附近有購物區","服務與設施 · 2.7
房客稱讚這裡的員工態度友善 · 有些房客覺得這裡的接待服務和客房整理服務有待改善"
台中,台中大毅老爺行旅,台中市西區英才路601號,'0423766732',4.4,None,"房間環境 · 3.7
房客喜歡這裡乾淨、經過翻新整修的房間，但有些人覺得太小，維護方面也有待改善 · 房間有景觀","位置 · 3.3
靠近市中心；附近有觀光景點、餐廳和酒吧 · 房客覺得停車場收費合理","服務與設施 · 2.9
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理和接待服務給予高度評價"
台中,挪威森林台中文創館,台中市南區正氣街36號,'0422873636',4.7,None,None,None,None
台中,黑金文旅 Kgoldhotel,台中市中區中山路175巷20號,'0422211175',4.5,None,"房間環境 · 2.6
有些房客覺得這裡的浴室太小，清潔方面也有待改善 · 有些房客覺得這裡的房間太小，清潔和維護方面也有待改善","位置 · 4.3
附近有購物區","服務與設施 · 4.2
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價"
台中,文華道會館,台中市西屯區文華路138巷31號,'0436028088',4.1,None,None,None,None
台中,草悟道文旅,台中市西區英才路441-427號,None,4.1,None,None,None,None
台中,草悟道漂鳥青年旅館,台中市西區公益路201號8樓,'0423015518',4.7,None,None,None,None
台中,卡爾登飯店台中館 The Carlton Taichung,台中市西區忠明南路61號,'0423219258',4.1,None,"房間環境 · 3.3
房客喜歡這裡乾淨的房間，但有些人覺得太小且有些陳舊 · 房客喜歡這裡舒適的床舖 · 有些房客覺得這裡的浴室太小，清潔方面也有待改善","位置 · 3.0
附近有購物區、觀光景點、餐廳和酒吧 · 房客覺得停車場收費合理 · 靠近大眾運輸站","服務與設施 · 3.8
房客稱讚這裡的員工態度專業 · 洗衣服務 · 房客喜愛這裡的健身房"
台中,裕元花園酒店,台中市西屯區台灣大道四段610號,'0424656555',4.4,None,"房間環境 · 4.3
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得維護方面有待改善 · 房間有景觀","位置 · 4.1
適合開車前往，房客覺得停車場收費合理 · 附近有餐廳和酒吧","服務與設施 · 4.2
房客稱讚這裡的員工態度友善又專業 · 房客喜愛這裡的游泳池、蒸氣室和健身房 · 房客對於這裡的接待人員給予高度評價"
台中,莿桐花文創微旅,台中市中區台灣大道一段141巷11號,None,3.9,None,None,None,None
台中,春樹商旅 Spring's Rhapsody Hotel,台中市西區五權五街151號,'0423718881',4.6,None,None,None,None
台中,嬉·行旅 Hotel Si,台中市西區民權路225巷8號,'0423058080',4.4,None,"房間環境 · 3.1
房客喜歡這裡的床舖，但有些人覺得房間不夠安靜 · 有些房客覺得這裡的浴室太小 · 有些房客覺得這裡的房間太小","位置 · 3.8
靠近市中心；附近有購物區 · 適合開車前往","服務與設施 · 4.1
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理和接待服務給予高度評價"
台中,Hotel Z 逢甲 飯店 住宿 酒店,台中市西屯區福星北一街61號,'0424525677',4.3,None,None,None,None
台中,台中商旅,台中市西屯區臺灣大道三段593號,'0422556688',4.4,None,"房間環境 · 4.5
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得維護方面有待改善 · 房客稱讚這裡的浴室很寬敞","位置 · 4.2
附近有購物區、觀光景點、餐廳和酒吧 · 適合開車前往，房客覺得停車場收費合理 · 靠近大眾運輸站","服務與設施 · 4.3
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員和客房整理服務給予高度評價"
台中,二八樹巷藝術文旅,None,None,4.7,None,None,None,None
台中,Mr.Mantter 曼特先生,台中市中區臺灣大道一段271號,'0437047535',4.0,None,"房間環境 · 3.6
房客喜歡這裡寬敞的房間，但有些人覺得維護方面有待改善 · 有些房客覺得這裡的浴室太小，清潔方面也有待改善 · 房間設有電視","位置 · 4.0
靠近大眾運輸站和火車站 · 附近有購物區 · 適合開車前往",服務與設施 · 2.8
台中,水雲端旗艦概念旅館,台中市西屯區青海南街159號,None,4.1,None,None,None,None
台中,逗點Inn Hotel,台中市東區大公街29號,'0422210567',4.4,None,"房間環境 · 3.3
房客喜歡這裡乾淨的房間 · 房間設有電視 · 有些房客覺得這裡的浴室太小","位置 · 4.6
靠近大眾運輸站和火車站 · 附近有購物區","服務與設施 · 4.5
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價"
台中,豪爵大飯店台中館,台中市西區五權路1-23號,'0423729000',3.9,None,"房間環境 · 2.5
有些房客覺得這裡的浴室太小，清潔方面也有待改善 · 有些房客覺得這裡的房間太小且有些陳舊 · 房間有景觀","位置 · 2.8
附近有購物區和觀光景點 · 靠近大眾運輸站","服務與設施 · 3.8
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
台中,合樂商務設計旅店,台中市西屯區朝馬路21號,'0422555633',3.8,None,None,None,None
台中,Unique Hotel 微笑73旅店 Smile 73 Hotel｜塔木德酒店集團,台中市中區光復路101號,'0422211666',4.2,None,"房間環境 · 3.4
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得維護方面有待改善 · 有些房客覺得這裡的房間不夠安靜","位置 · 3.8
附近有購物區、觀光景點、餐廳和酒吧 · 靠近大眾運輸站和火車站 · 房客覺得停車場收費合理","服務與設施 · 4.1
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價，但有些人覺得客房整理服務有待改善"
台中,三好行旅SUN HAO HOTEL. TAICHUNG,台中市南屯區文心路一段552號,'0423208777',4.2,None,"房間環境 · 3.5
房客喜歡這裡寬敞、乾淨且經過翻新整修的房間，但有些人覺得維護方面有待改善 · 房客稱讚這裡的浴室很寬敞 · 有些房客覺得這裡的房間不夠安靜","位置 · 4.1
附近有購物區 · 靠近大眾運輸站和火車站 · 適合開車前往，房客覺得停車場收費合理","服務與設施 · 2.5
房客稱讚這裡的員工態度友善又專業"
台中,縵和旅居,台中市中區民族路145號,'0422211077',4.9,None,None,None,None
台中,天閣酒店-台中,台中市南屯區大墩路525號,'0423200000',4.2,None,"房間環境 · 3.7
房客喜歡這裡舒適的床舖 · 房間有景觀，並設有小吧檯和簡易廚房 · 有些房客提到這裡的浴室在清潔方面有待改善","位置 · 4.2
附近有購物區、觀光景點、餐廳和酒吧 · 適合開車前往，房客覺得停車場收費合理 · 靠近大眾運輸站","服務與設施 · 4.4
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價 · 房客喜愛這裡的健身房"
台中,台中香榭驪舍大飯店,台中市北區五權路377號,'0422013456',4.4,None,"房間環境 · 3.8
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得維護方面有待改善 · 房客稱讚這裡的浴室寬敞又乾淨 · 房客喜歡這裡舒適的床舖","位置 · 3.5
靠近市中心；附近有購物區、觀光景點、餐廳和酒吧 · 靠近大眾運輸站","服務與設施 · 4.2
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
台中,豪爵大飯店台中館,台中市西區五權路1-23號,'0423729000',3.9,None,"房間環境 · 2.5
有些房客覺得這裡的浴室太小，清潔方面也有待改善 · 有些房客覺得這裡的房間太小且有些陳舊 · 房間有景觀","位置 · 2.8
附近有購物區和觀光景點 · 靠近大眾運輸站","服務與設施 · 3.8
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
台中,雀客旅館台中自由 CHECK inn Taichung ZiYou,None,None,4.7,None,None,None,None
台中,全國大飯店 Hotel National,None,None,None,None,None,None,None
台中,三好行旅SUN HAO HOTEL. TAICHUNG,台中市南屯區文心路一段552號,'0423208777',4.2,None,None,None,None
台中,台中潛立方,台中市西屯區安和西路69號1樓,'0423552208',4.3,None,None,None,None
台中,星漾商旅中清館,台中市北區中清路一段63號,None,4.6,None,None,None,None
台中,漫旅光城,台中市西區五權路96號,'0422029992',4.1,None,None,None,None
台中,奇異果快捷旅店 - 捷運文心店 (逢甲1店),台中市西屯區文心路三段362號,'0423127766',3.7,None,"房間環境 · 2.6
房客喜歡這裡寬敞的房間，但有些人覺得室內有些陳舊，清潔方面也有待改善 · 有些房客覺得這裡的浴室太小，清潔方面也有待改善","位置 · 4.0
靠近大眾運輸站 · 附近有購物區","服務與設施 · 3.6
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價，但有些人覺得客房整理服務有待改善"
台中,旅巷自在輕旅 Loosha Hostel,台中市中區成功路10號5樓,'0422228187',4.5,None,None,None,None
台中,圖樂文旅,台中市西屯區文華路138巷1-1號,'0424510499',3.9,None,None,None,None
台中,成旅晶贊飯店．台中民權 Park City Hotel Central Taichung,台中市中區民權路66號,'0422235678',4.1,None,"房間環境 · 3.5
房客喜歡這裡乾淨的房間，但有些人覺得維護方面有待改善 · 有些房客覺得這裡的浴室太小","位置 · 4.2
靠近大眾運輸站和火車站 · 適合開車前往，房客覺得停車場收費合理 · 靠近市中心；附近有餐廳和酒吧","服務與設施 · 4.2
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價 · 洗衣服務"
台中,台中豐禾行旅 Taichung Enrichlife Hotel,台中市北區五權路377號,'0422016233',4.6,None,None,None,None
